Week,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee
19,Sun,05/01/2020,14:00 (13:00),Real Sociedad,0.9,1â€“2,1.4,Villarreal,"31,538",Estadio Municipal de Anoeta,José Sánchez
19,Sun,05/01/2020,16:00 (15:00),Alavés,0.5,1â€“1,1.7,Betis,"17,689",Estadio de Mendizorroza,Antonio Matéu Lahoz
19,Sun,05/01/2020,21:00 (20:00),Celta Vigo,1.9,1â€“1,0.7,Osasuna,"11,932",Estadio de Balaídos,Guillermo Cuadra
20,Fri,17/01/2020,21:00 (20:00),Leganés,0.3,0â€“3,1.6,Getafe,"11,450",Estadio Municipal de Butarque,Javier Estrada
20,Sat,18/01/2020,13:00 (12:00),Levante,1,0â€“1,1.8,Alavés,"16,848",Estadio Ciudad de Valencia,Guillermo Cuadra
20,Sat,18/01/2020,16:00 (15:00),Real Madrid,1.2,2â€“1,0.5,Sevilla,"72,512",Estadio Santiago Bernabéu,Juan Martínez
20,Sat,18/01/2020,18:30 (17:30),Osasuna,1.3,0â€“0,0.6,Valladolid,"15,382",Estadio El Sadar,Alberola Rojas
20,Sat,18/01/2020,21:00 (20:00),Eibar,1.1,2â€“0,0.9,Atlético Madrid,"6,429", Estadio Municipal de Ipurúa, Jesús Gil
20,Sun,19/01/2020,12:00 (11:00),Mallorca,1.8,4â€“1,0.4,Valencia,"9,856",Iberostar Estadi,Mario Melero
20,Sun,19/01/2020,14:00 (13:00),Betis,1.6,3â€“0,0.5,Real Sociedad,"51,171",Estadio Benito Villamarín,Adrián Cordero
20,Sun,19/01/2020,16:00 (15:00),Villarreal,2.1,1â€“2,1.5,Espanyol,"12,053",Estadio de la Cerámica, Pablo González
20,Sun,19/01/2020,18:30 (17:30),Athletic Club,3.4,1â€“1,0.6,Celta Vigo,"41,348",San Mamés,David Medié
20,Sun,19/01/2020,21:00 (20:00),Barcelona,1.6,1â€“0,0.2,Granada,"65,444",Camp Nou, Valentín Pizarro
21,Fri,24/01/2020,21:00 (20:00),Osasuna,1.9,2â€“0,0.5,Levante,"14,667",Estadio El Sadar,César Soto
21,Sat,25/01/2020,13:00 (12:00),Espanyol,0.6,1â€“1,0.9,Athletic Club,"27,542",RCDE Stadium,José Sánchez
21,Sat,25/01/2020,16:00 (15:00),Valencia,1.3,2â€“0,1.1,Barcelona,"45,882",Estadio de Mestalla, Jesús Gil
21,Sat,25/01/2020,18:30 (17:30),Alavés,0.5,1â€“2,1.2,Villarreal,"18,153",Estadio de Mendizorroza,José Luis Munuera
21,Sat,25/01/2020,21:00 (20:00),Sevilla,0.7,2â€“0,0.6,Granada,"33,533",Estadio Ramón Sánchez Pizjuán,Alejandro Hernández
21,Sun,26/01/2020,12:00 (11:00),Atlético Madrid,1,0â€“0,0.7,Leganés,"52,767",Estadio Wanda Metropolitano,Antonio Matéu Lahoz
21,Sun,26/01/2020,14:00 (13:00),Celta Vigo,1.1,0â€“0,0.1,Eibar,"15,490",Estadio de Balaídos,José González
21,Sun,26/01/2020,16:00 (15:00),Getafe,1.3,1â€“0,1.3,Betis,"13,244",Coliseum Alfonso Pérez,Eduardo Prieto
21,Sun,26/01/2020,18:30 (17:30),Real Sociedad,1.7,3â€“0,0.5,Mallorca,"29,912",Estadio Municipal de Anoeta,Santiago Jaime
21,Sun,26/01/2020,21:00 (20:00),Valladolid,0.3,0â€“1,0.5,Real Madrid,"23,404",Estadio Municipal José Zorrilla,Ricardo de Burgos
22,Sat,01/02/2020,13:00 (12:00),Granada,0.7,2â€“1,1.8,Espanyol,"15,226",Estadio Nuevo Los Cármenes,Guillermo Cuadra
22,Sat,01/02/2020,16:00 (15:00),Real Madrid,1.1,1â€“0,0.2,Atlético Madrid,"77,223",Estadio Santiago Bernabéu,Javier Estrada
22,Sat,01/02/2020,18:30 (17:30),Mallorca,0.5,0â€“1,0.8,Valladolid,"13,891",Iberostar Estadi,David Medié
22,Sat,01/02/2020,21:00 (20:00),Valencia,0.9,1â€“0,1.2,Celta Vigo,"39,637",Estadio de Mestalla, Pablo González
22,Sun,02/02/2020,12:00 (11:00),Leganés,1.1,2â€“1,0.1,Real Sociedad,"10,842",Estadio Municipal de Butarque,Mario Melero
22,Sun,02/02/2020,14:00 (13:00),Eibar,1.8,1â€“1,1.5,Betis,"6,558", Estadio Municipal de Ipurúa,Juan Martínez
22,Sun,02/02/2020,16:00 (15:00),Athletic Club,0.8,0â€“2,1.5,Getafe,"40,291",San Mamés,Alberola Rojas
22,Sun,02/02/2020,18:30 (17:30),Villarreal,1.7,3â€“1,0.9,Osasuna,"17,081",Estadio de la Cerámica, Valentín Pizarro
22,Sun,02/02/2020,18:30 (17:30),Sevilla,1.4,1â€“1,0.6,Alavés,"36,286",Estadio Ramón Sánchez Pizjuán,Carlos del Cerro
22,Sun,02/02/2020,21:00 (20:00),Barcelona,3.5,2â€“1,1.2,Levante,"60,295",Camp Nou,Adrián Cordero
23,Fri,07/02/2020,21:00 (20:00),Alavés,1.2,2â€“1,0.2,Eibar,"17,089",Estadio de Mendizorroza,Eduardo Prieto
23,Sat,08/02/2020,13:00 (12:00),Levante,0.9,2â€“0,1,Leganés,"17,110",Estadio Ciudad de Valencia,José González
23,Sat,08/02/2020,16:00 (15:00),Getafe,2.8,3â€“0,0.3,Valencia,"13,070",Coliseum Alfonso Pérez,Ricardo de Burgos
23,Sat,08/02/2020,18:30 (17:30),Valladolid,0.6,1â€“1,1,Villarreal,"17,547",Estadio Municipal José Zorrilla,Alejandro Hernández
23,Sat,08/02/2020,21:00 (20:00),Atlético Madrid,0.8,1â€“0,0.7,Granada,"54,113",Estadio Wanda Metropolitano,César Soto
23,Sun,09/02/2020,12:00 (11:00),Espanyol,1,1â€“0,0.6,Mallorca,"32,084",RCDE Stadium,Antonio Matéu Lahoz
23,Sun,09/02/2020,14:00 (13:00),Real Sociedad,1.6,2â€“1,0.3,Athletic Club,"36,730",Estadio Municipal de Anoeta,José Luis Munuera
23,Sun,09/02/2020,16:00 (15:00),Osasuna,0.8,1â€“4,2.4,Real Madrid,"17,000",Estadio El Sadar, Jesús Gil
23,Sun,09/02/2020,18:30 (17:30),Celta Vigo,1.2,2â€“1,1,Sevilla,"20,375",Estadio de Balaídos,Santiago Jaime
23,Sun,09/02/2020,21:00 (20:00),Betis,1,2â€“3,1.5,Barcelona,"54,526",Estadio Benito Villamarín,José Sánchez
24,Fri,14/02/2020,21:00 (20:00),Valencia,1.4,2â€“2,0.9,Atlético Madrid,"42,297",Estadio de Mestalla,David Medié
24,Sat,15/02/2020,13:00 (12:00),Mallorca,1.8,1â€“0,0.9,Alavés,"12,329",Iberostar Estadi, Valentín Pizarro
24,Sat,15/02/2020,16:00 (15:00),Barcelona,1.8,2â€“1,0.8,Getafe,"89,409",Camp Nou,Guillermo Cuadra
24,Sat,15/02/2020,18:30 (17:30),Villarreal,0.8,2â€“1,1.4,Levante,"17,269",Estadio de la Cerámica,Mario Melero
24,Sat,15/02/2020,21:00 (20:00),Granada,1.8,2â€“1,0.7,Valladolid,"15,782",Estadio Nuevo Los Cármenes,Juan Martínez
24,Sun,16/02/2020,12:00 (11:00),Sevilla,1.2,2â€“2,0.5,Espanyol,"35,661",Estadio Ramón Sánchez Pizjuán,Adrián Cordero
24,Sun,16/02/2020,14:00 (13:00),Leganés,0.9,0â€“0,0.5,Betis,"11,160",Estadio Municipal de Butarque,Javier Estrada
24,Sun,16/02/2020,18:30 (17:30),Athletic Club,0.7,0â€“1,0.4,Osasuna,"44,222",San Mamés, Pablo González
24,Sun,16/02/2020,21:00 (20:00),Real Madrid,1.5,2â€“2,1,Celta Vigo,"62,477",Estadio Santiago Bernabéu,Alberola Rojas
25,Fri,21/02/2020,21:00 (20:00),Betis,3.2,3â€“3,0.6,Mallorca,"47,231",Estadio Benito Villamarín, Jesús Gil
25,Sat,22/02/2020,13:00 (12:00),Celta Vigo,0.2,1â€“0,0.4,Leganés,"19,335",Estadio de Balaídos,José Luis Munuera
25,Sat,22/02/2020,16:00 (15:00),Barcelona,3.9,5â€“0,0.6,Eibar,"66,970",Camp Nou,César Soto
25,Sat,22/02/2020,18:30 (17:30),Real Sociedad,1.9,3â€“0,0.3,Valencia,"31,381",Estadio Municipal de Anoeta,José González
25,Sat,22/02/2020,21:00 (20:00),Levante,0.3,1â€“0,1.6,Real Madrid,"23,566",Estadio Ciudad de Valencia,Alejandro Hernández
25,Sun,23/02/2020,12:00 (11:00),Osasuna,0.7,0â€“3,1.5,Granada,"14,866",Estadio El Sadar,José Sánchez
25,Sun,23/02/2020,14:00 (13:00),Alavés,1.6,2â€“1,0.8,Athletic Club,"19,412",Estadio de Mendizorroza,Antonio Matéu Lahoz
25,Sun,23/02/2020,16:00 (15:00),Valladolid,1.4,2â€“1,1.2,Espanyol,"19,645",Estadio Municipal José Zorrilla,Eduardo Prieto
25,Sun,23/02/2020,18:30 (17:30),Getafe,0.3,0â€“3,2.3,Sevilla,"13,438",Coliseum Alfonso Pérez,Javier Estrada
25,Sun,23/02/2020,21:00 (20:00),Atlético Madrid,1.3,3â€“1,0.7,Villarreal,"54,462",Estadio Wanda Metropolitano,Ricardo de Burgos
26,Fri,28/02/2020,21:00 (20:00),Real Sociedad,1.2,1â€“0,0.5,Valladolid,"30,611",Estadio Municipal de Anoeta, Valentín Pizarro
26,Sat,29/02/2020,13:00 (12:00),Eibar,2.4,3â€“0,0.8,Levante,"5,920", Estadio Municipal de Ipurúa, Pablo González
26,Sat,29/02/2020,16:00 (15:00),Valencia,0.6,2â€“1,1.2,Betis,"37,418",Estadio de Mestalla,Adrián Cordero
26,Sat,29/02/2020,18:30 (17:30),Leganés,0.8,1â€“1,1,Alavés,"10,043",Estadio Municipal de Butarque,Juan Martínez
26,Sat,29/02/2020,21:00 (20:00),Granada,0.7,0â€“0,0.3,Celta Vigo,"15,877",Estadio Nuevo Los Cármenes,Guillermo Cuadra
26,Sun,01/03/2020,12:00 (11:00),Sevilla,1.8,3â€“2,1.6,Osasuna,"31,382",Estadio Ramón Sánchez Pizjuán,Carlos del Cerro
26,Sun,01/03/2020,14:00 (13:00),Athletic Club,2.7,1â€“0,0.8,Villarreal,"36,350",San Mamés,David Medié
26,Sun,01/03/2020,16:00 (15:00),Espanyol,1.1,1â€“1,0.8,Atlético Madrid,"30,360",RCDE Stadium,Alberola Rojas
26,Sun,01/03/2020,18:30 (17:30),Mallorca,0.1,0â€“1,0.7,Getafe,"14,241",Iberostar Estadi,Mario Melero
26,Sun,01/03/2020,21:00 (20:00),Real Madrid,1.1,2â€“0,1,Barcelona,"78,357",Estadio Santiago Bernabéu,Antonio Matéu Lahoz
27,Fri,06/03/2020,21:00 (20:00),Alavés,1.2,1â€“1,0.5,Valencia,"14,083",Estadio de Mendizorroza, Jesús Gil
27,Sat,07/03/2020,13:00 (12:00),Eibar,0.9,1â€“2,1.1,Mallorca,"6,110", Estadio Municipal de Ipurúa,Javier Estrada
27,Sat,07/03/2020,16:00 (15:00),Atlético Madrid,2.6,2â€“2,1.5,Sevilla,"60,422",Estadio Wanda Metropolitano,Alejandro Hernández
27,Sat,07/03/2020,18:30 (17:30),Barcelona,1.9,1â€“0,0.7,Real Sociedad,"77,035",Camp Nou,Juan Martínez
27,Sat,07/03/2020,21:00 (20:00),Getafe,1,0â€“0,0.6,Celta Vigo,"11,286",Coliseum Alfonso Pérez,José Sánchez
27,Sun,08/03/2020,12:00 (11:00),Osasuna,2,1â€“0,0.3,Espanyol,"15,737",Estadio El Sadar,Ricardo de Burgos
27,Sun,08/03/2020,14:00 (13:00),Valladolid,1.9,1â€“4,0.7,Athletic Club,"21,632",Estadio Municipal José Zorrilla,José Luis Munuera
27,Sun,08/03/2020,16:00 (15:00),Levante,1.1,1â€“1,1.3,Granada,"16,168",Estadio Ciudad de Valencia,Eduardo Prieto
27,Sun,08/03/2020,18:30 (17:30),Villarreal,1.5,1â€“2,1.5,Leganés,"16,143",Estadio de la Cerámica,César Soto
27,Sun,08/03/2020,21:00 (20:00),Betis,1.2,2â€“1,1.4,Real Madrid,"51,521",Estadio Benito Villamarín,José González
